,AL-GR,AL-ME,AT-CH,AT-CZ,AT-DE_LU,AT-HU,AT-IT,AT-SI,BA-HR,BA-ME,BA-RS,BE-DE_LU,BE-FR,BE-GB,BE-LU,BE-NL,BG-GR,BG-MK,BG-RO,BG-RS,BG-TR,CH-AT,CH-DE_LU,CH-FR,CH-IT,CZ-AT,CZ-DE_LU,CZ-PL,CZ-SK,DE_LU-AT,DE_LU-BE,DE_LU-CH,DE_LU-CZ,DE_LU-FR,DE_LU-NL,DE_LU-PL,DK-NL,DK-NO,DK-SE,EE-FI,EE-LV,ES-FR,ES-PT,FI-EE,FI-NO,FI-SE,FR-BE,FR-CH,FR-DE_LU,FR-ES,FR-GB,FR-IT,GB-BE,GB-FR,GB-IE,GB-NL,GB-NO,GR-AL,GR-BG,GR-IT,GR-MK,GR-TR,HR-BA,HR-HU,HR-RS,HR-SI,HU-AT,HU-HR,HU-RO,HU-RS,HU-SI,HU-SK,IE-GB,IT-AT,IT-CH,IT-FR,IT-GR,IT-ME,IT-MT,IT-SI,LT-LV,LT-PL,LT-SE,LU-BE,LV-EE,LV-LT,ME-AL,ME-BA,ME-IT,ME-RS,MK-BG,MK-GR,MK-RS,MT-IT,NL-BE,NL-DE_LU,NL-DK,NL-GB,NL-NO,NO-DK,NO-FI,NO-GB,NO-NL,NO-SE,PL-CZ,PL-DE_LU,PL-LT,PL-SE,PL-SK,PT-ES,RO-BG,RO-HU,RO-RS,RS-BA,RS-BG,RS-HR,RS-HU,RS-ME,RS-MK,RS-RO,SE-DK,SE-FI,SE-LT,SE-NO,SE-PL,SI-AT,SI-HR,SI-HU,SI-IT,SK-CZ,SK-HU,SK-PL,TR-BG,TR-GR
2022-06-17 12:15:00+00:00,,,,,1019.0,266.0,,763.0,,,,29.0,,0.0,29.0,,,,,,,,337.0,,,,,,,2094.0,914.0,2216.0,,,0.0,,,,,,,,,,,,,,,,,,572.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2788.0,,0.0,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 12:30:00+00:00,,,,,975.0,276.0,,814.0,,,,37.0,,0.0,37.0,,,,,,,,347.0,,,,,,,2053.0,934.0,2430.0,,,0.0,,,,,,,,,,,,,,,,,,572.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2721.0,,1.0,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 12:45:00+00:00,,,,,919.0,280.0,,823.0,,,,47.0,,0.0,47.0,,,,,,,,344.0,,,,,,,2043.0,832.0,2541.0,,,0.0,,,,,,,,,,,,,,,,,,571.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2634.0,,1.0,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 13:00:00+00:00,0.0,401.0,36.0,0.0,1002.0,384.0,249.0,766.0,424.0,112.0,0.0,51.0,1700.0,0.0,51.0,0.0,92.0,278.0,1031.0,536.0,113.0,0.0,352.0,1542.0,2279.0,829.0,148.0,0.0,994.0,1982.0,296.0,2380.0,84.0,2275.0,0.0,944.0,700.0,0.0,0.0,0.0,680.0,1274.0,1397.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,482.0,1776.0,530.0,0.0,0.0,524.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,486.0,0.0,599.0,28.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,150.0,600.0,339.0,0.0,0.0,0.0,0.0,937.0,2219.0,0.0,0.0,0.0,752.0,45.0,350.0,0.0,1072.0,615.0,0.0,293.0,0.0,496.0,0.0,0.0,17.0,411.0,24.0,0.0,125.0,73.0,0.0,83.0,0.0,1190.0,2330.0,625.0,109.0,497.0,0.0,0.0,,971.0,0.0,845.0,0.0,14.0,295.0
2022-06-17 13:15:00+00:00,,,,,967.0,397.0,,838.0,,,,57.0,,0.0,57.0,,,,,,,,335.0,,,,,,,1986.0,233.0,2454.0,,,0.0,,,,,,,,,,,,,,,,,,482.0,,,0.0,,,,,,,,,,,0.0,,5.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2156.0,,1.0,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 13:30:00+00:00,,,,,834.0,439.0,,975.0,,,,28.0,,0.0,28.0,,,,,,,,333.0,,,,,,,1970.0,233.0,2394.0,,,0.0,,,,,,,,,,,,,,,,,,482.0,,,0.0,,,,,,,,,,,0.0,,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2217.0,,1.0,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 13:45:00+00:00,,,,,821.0,394.0,,926.0,,,,21.0,,0.0,21.0,,,,,,,,332.0,,,,,,,1824.0,252.0,2504.0,,,0.0,,,,,,,,,,,,,,,,,,482.0,,,0.0,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2321.0,,1.0,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 14:00:00+00:00,0.0,415.0,153.0,0.0,1250.0,402.0,261.0,763.0,492.0,98.0,0.0,77.0,2365.0,0.0,77.0,0.0,58.0,270.0,1145.0,558.0,96.0,0.0,371.0,1683.0,2370.0,606.0,365.0,0.0,704.0,1503.0,425.0,2531.0,0.0,2407.0,0.0,633.0,700.0,0.0,0.0,0.0,674.0,1288.0,1024.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1420.0,559.0,1682.0,530.0,469.0,0.0,560.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,484.0,0.0,347.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,172.0,600.0,353.0,0.0,0.0,0.0,0.0,997.0,2498.0,0.0,0.0,0.0,1197.0,44.0,635.0,0.0,1083.0,501.0,0.0,198.0,0.0,378.0,0.0,0.0,97.0,358.0,34.0,0.0,183.0,180.0,0.0,99.0,0.0,1212.0,2519.0,625.0,190.0,497.0,0.0,0.0,,1055.0,0.0,644.0,0.0,8.0,254.0
2022-06-17 14:15:00+00:00,,,,,1282.0,379.0,,661.0,,,,57.0,,0.0,57.0,,,,,,,,468.0,,,,,,,1325.0,466.0,2676.0,,,0.0,,,,,,,,,,,,,,,,,,559.0,,,469.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2250.0,,0.0,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 14:30:00+00:00,,,,,1127.0,384.0,,663.0,,,,69.0,,0.0,69.0,,,,,,,,441.0,,,,,,,1358.0,451.0,2753.0,,,0.0,,,,,,,,,,,,,,,,,,559.0,,,468.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2492.0,,0.0,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 14:45:00+00:00,,,,,1137.0,346.0,,644.0,,,,80.0,,0.0,80.0,,,,,,,,474.0,,,,,,,1361.0,374.0,2751.0,,,0.0,,,,,,,,,,,,,,,,,,573.0,,,468.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2309.0,,0.0,,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 15:00:00+00:00,0.0,347.0,167.0,0.0,1410.0,399.0,255.0,569.0,497.0,136.0,0.0,370.0,2261.0,0.0,44.0,0.0,110.0,271.0,1056.0,489.0,120.0,0.0,425.0,1537.0,2733.0,598.0,562.0,0.0,788.0,1171.0,0.0,2401.0,0.0,2308.0,0.0,483.0,689.0,0.0,0.0,0.0,526.0,1109.0,1115.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1839.0,953.0,1198.0,529.0,387.0,0.0,439.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,377.0,0.0,201.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,124.0,0.0,0.0,0.0,651.0,0.0,191.0,600.0,331.0,0.0,0.0,0.0,0.0,1317.0,1618.0,0.0,0.0,0.0,1602.0,42.0,1059.0,0.0,955.0,532.0,0.0,0.0,0.0,430.0,0.0,0.0,21.0,284.0,3.0,0.0,185.0,227.0,0.0,54.0,0.0,1390.0,2424.0,617.0,230.0,497.0,0.0,0.0,,1013.0,0.0,736.0,0.0,3.0,282.0
2022-06-17 15:15:00+00:00,,,,,1385.0,438.0,,538.0,,,,404.0,,0.0,6.0,,,,,,,,392.0,,,,,,,1092.0,0.0,2303.0,,,0.0,,,,,,,,,,,,,,,,,,964.0,,,387.0,,,,,,,,,,,0.0,,9.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1347.0,,0.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 15:30:00+00:00,,,,,1396.0,418.0,,522.0,,,,393.0,,0.0,0.0,,,,,,,,423.0,,,,,,,1200.0,13.0,2487.0,,,0.0,,,,,,,,,,,,,,,,,,965.0,,,388.0,,,,,,,,,,,0.0,,6.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,1452.0,,0.0,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 15:45:00+00:00,,,,,1544.0,381.0,,536.0,,,,362.0,,0.0,0.0,,,,,,,,447.0,,,,,,,1371.0,11.0,2527.0,,,0.0,,,,,,,,,,,,,,,,,,947.0,,,436.0,,,,,,,,,,,0.0,,4.0,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,1371.0,,0.0,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 16:00:00+00:00,0.0,343.0,290.0,0.0,1816.0,401.0,258.0,516.0,491.0,167.0,22.0,71.0,2253.0,0.0,71.0,0.0,98.0,259.0,1122.0,463.0,67.0,0.0,399.0,1548.0,2839.0,607.0,707.0,0.0,717.0,1128.0,14.0,2206.0,0.0,1971.0,0.0,471.0,227.0,0.0,0.0,0.0,516.0,1243.0,1317.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,513.0,1768.0,523.0,530.0,0.0,396.0,0.0,0.0,209.0,0.0,0.0,6.0,0.0,344.0,0.0,23.0,35.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,205.0,0.0,0.0,0.0,689.0,0.0,165.0,600.0,323.0,0.0,0.0,0.0,0.0,750.0,1572.0,0.0,0.0,0.0,1631.0,42.0,1098.0,0.0,922.0,433.0,0.0,0.0,0.0,384.0,0.0,0.0,1.0,260.0,0.0,0.0,201.0,286.0,0.0,20.0,0.0,1324.0,2561.0,625.0,207.0,497.0,0.0,0.0,,988.0,0.0,745.0,0.0,13.0,252.0
2022-06-17 16:15:00+00:00,,,,,1816.0,413.0,,525.0,,,,65.0,,0.0,65.0,,,,,,,,428.0,,,,,,,1026.0,33.0,2442.0,,,0.0,,,,,,,,,,,,,,,,,,496.0,,,530.0,,,,,,,,,,,0.0,,56.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1849.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 16:30:00+00:00,,,,,1883.0,372.0,,534.0,,,,0.0,,0.0,0.0,,,,,,,,429.0,,,,,,,1236.0,41.0,2464.0,,,0.0,,,,,,,,,,,,,,,,,,496.0,,,530.0,,,,,,,,,,,0.0,,24.0,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,1788.0,,0.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 16:45:00+00:00,,,,,2005.0,300.0,,527.0,,,,17.0,,0.0,0.0,,,,,,,,453.0,,,,,,,1344.0,92.0,2452.0,,,0.0,,,,,,,,,,,,,,,,,,496.0,,,530.0,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,1805.0,,0.0,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 17:00:00+00:00,0.0,311.0,544.0,0.0,1964.0,292.0,232.0,389.0,471.0,208.0,41.0,509.0,1671.0,0.0,0.0,0.0,77.0,240.0,1223.0,442.0,45.0,0.0,463.0,1684.0,2589.0,658.0,796.0,0.0,712.0,1041.0,117.0,1493.0,0.0,1648.0,0.0,377.0,119.0,0.0,0.0,0.0,547.0,1277.0,1288.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,439.0,1882.0,416.0,485.0,0.0,380.0,0.0,0.0,222.0,0.0,0.0,130.0,0.0,238.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,370.0,0.0,117.0,0.0,689.0,0.0,155.0,600.0,317.0,0.0,0.0,0.0,0.0,766.0,1485.0,0.0,0.0,0.0,1631.0,41.0,1099.0,0.0,862.0,525.0,0.0,0.0,0.0,403.0,0.0,0.0,28.0,183.0,0.0,0.0,230.0,301.0,0.0,0.0,0.0,1330.0,2634.0,625.0,133.0,497.0,0.0,0.0,,861.0,0.0,831.0,0.0,21.0,220.0
2022-06-17 17:15:00+00:00,,,,,1970.0,308.0,,377.0,,,,561.0,,0.0,0.0,,,,,,,,461.0,,,,,,,1005.0,112.0,1361.0,,,2.0,,,,,,,,,,,,,,,,,,439.0,,,485.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,1246.0,,0.0,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 17:30:00+00:00,,,,,1983.0,362.0,,373.0,,,,510.0,,0.0,0.0,,,,,,,,470.0,,,,,,,1095.0,121.0,1259.0,,,43.0,,,,,,,,,,,,,,,,,,439.0,,,485.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,1250.0,,0.0,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 17:45:00+00:00,,,,,1985.0,349.0,,424.0,,,,501.0,,0.0,0.0,,,,,,,,483.0,,,,,,,1093.0,97.0,1059.0,,,238.0,,,,,,,,,,,,,,,,,,430.0,,,474.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,1363.0,,0.0,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 18:00:00+00:00,0.0,279.0,407.0,0.0,2113.0,301.0,242.0,473.0,449.0,241.0,0.0,283.0,1315.0,0.0,0.0,0.0,82.0,234.0,1263.0,421.0,68.0,0.0,479.0,1953.0,2452.0,713.0,844.0,0.0,736.0,1011.0,92.0,886.0,0.0,1335.0,244.0,407.0,336.0,0.0,0.0,0.0,661.0,1076.0,877.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.0,115.0,2146.0,194.0,425.0,0.0,379.0,0.0,0.0,207.0,0.0,0.0,87.0,0.0,283.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,414.0,0.0,92.0,0.0,715.0,0.0,123.0,600.0,298.0,0.0,0.0,11.0,0.0,694.0,1234.0,0.0,0.0,0.0,1631.0,41.0,1099.0,0.0,782.0,496.0,0.0,0.0,0.0,414.0,0.0,0.0,79.0,148.0,14.0,0.0,244.0,269.0,0.0,0.0,0.0,1303.0,2476.0,625.0,436.0,497.0,0.0,0.0,,1030.0,0.0,1017.0,0.0,10.0,212.0
2022-06-17 18:15:00+00:00,,,,,1936.0,378.0,,504.0,,,,244.0,,0.0,0.0,,,,,,,,539.0,,,,,,,921.0,85.0,609.0,,,281.0,,,,,,,,,,,,,,,,,,107.0,,,426.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,1088.0,,0.0,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 18:30:00+00:00,,,,,1834.0,395.0,,585.0,,,,234.0,,0.0,0.0,,,,,,,,614.0,,,,,,,826.0,73.0,482.0,,,278.0,,,,,,,,,,,,,,,,,,107.0,,,425.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,1034.0,,0.0,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 18:45:00+00:00,,,,,1841.0,374.0,,580.0,,,,223.0,,0.0,0.0,,,,,,,,635.0,,,,,,,763.0,64.0,469.0,,,299.0,,,,,,,,,,,,,,,,,,105.0,,,460.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,970.0,,0.0,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 19:00:00+00:00,0.0,303.0,286.0,0.0,2072.0,326.0,251.0,567.0,477.0,223.0,0.0,169.0,1260.0,50.0,0.0,0.0,68.0,233.0,1103.0,443.0,77.0,0.0,505.0,1676.0,2424.0,800.0,790.0,0.0,842.0,917.0,71.0,486.0,0.0,1184.0,257.0,572.0,583.0,0.0,0.0,0.0,640.0,1155.0,292.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.0,0.0,1687.0,71.0,530.0,0.0,399.0,0.0,0.0,237.0,0.0,0.0,67.0,0.0,281.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,484.0,0.0,71.0,0.0,708.0,0.0,137.0,600.0,347.0,0.0,0.0,0.0,0.0,804.0,882.0,0.0,0.0,0.0,1606.0,42.0,1099.0,0.0,707.0,484.0,0.0,0.0,0.0,375.0,0.0,0.0,146.0,83.0,36.0,0.0,257.0,249.0,0.0,3.0,0.0,1345.0,2432.0,625.0,468.0,497.0,0.0,0.0,,1056.0,0.0,971.0,0.0,7.0,188.0
2022-06-17 19:15:00+00:00,,,,,2138.0,312.0,,526.0,,,,89.0,,52.0,0.0,,,,,,,,405.0,,,,,,,908.0,96.0,559.0,,,310.0,,,,,,,,,,,,,,,,,,0.0,,,529.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,831.0,,0.0,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 19:30:00+00:00,,,,,2072.0,304.0,,514.0,,,,107.0,,52.0,0.0,,,,,,,,405.0,,,,,,,803.0,108.0,571.0,,,405.0,,,,,,,,,,,,,,,,,,0.0,,,530.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,697.0,,0.0,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 19:45:00+00:00,,,,,1986.0,294.0,,499.0,,,,105.0,,21.0,0.0,,,,,,,,395.0,,,,,,,705.0,110.0,510.0,,,460.0,,,,,,,,,,,,,,,,,,0.0,,,527.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,680.0,,0.0,,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 20:00:00+00:00,0.0,242.0,67.0,0.0,1880.0,321.0,234.0,441.0,398.0,245.0,0.0,132.0,1428.0,0.0,0.0,0.0,137.0,269.0,1006.0,451.0,106.0,0.0,394.0,1728.0,1141.0,900.0,616.0,0.0,861.0,835.0,129.0,411.0,5.0,1235.0,671.0,1014.0,697.0,0.0,0.0,0.0,624.0,869.0,274.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,523.0,2114.0,21.0,332.0,0.0,347.0,0.0,0.0,115.0,0.0,0.0,10.0,0.0,265.0,0.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,288.0,0.0,129.0,0.0,593.0,0.0,114.0,600.0,309.0,0.0,0.0,0.0,0.0,739.0,629.0,0.0,0.0,0.0,1177.0,45.0,1099.0,0.0,777.0,198.0,0.0,0.0,0.0,278.0,0.0,0.0,87.0,112.0,28.0,0.0,224.0,209.0,0.0,4.0,0.0,1307.0,2504.0,625.0,385.0,497.0,0.0,0.0,,1006.0,0.0,1000.0,0.0,2.0,266.0
2022-06-17 20:15:00+00:00,,,,,1738.0,310.0,,538.0,,,,30.0,,0.0,0.0,,,,,,,,459.0,,,,,,,639.0,137.0,421.0,,,808.0,,,,,,,,,,,,,,,,,,551.0,,,333.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,137.0,,,,,,,,,,,,541.0,,0.0,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 20:30:00+00:00,,,,,1901.0,238.0,,509.0,,,,25.0,,0.0,0.0,,,,,,,,532.0,,,,,,,553.0,161.0,490.0,,,962.0,,,,,,,,,,,,,,,,,,551.0,,,333.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,431.0,,0.0,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 20:45:00+00:00,,,,,1949.0,201.0,,450.0,,,,0.0,,0.0,0.0,,,,,,,,488.0,,,,,,,452.0,141.0,541.0,,,955.0,,,,,,,,,,,,,,,,,,551.0,,,331.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,537.0,,0.0,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 21:00:00+00:00,0.0,224.0,0.0,0.0,1901.0,169.0,245.0,435.0,380.0,255.0,0.0,0.0,1619.0,0.0,0.0,0.0,156.0,290.0,975.0,473.0,173.0,20.0,368.0,1594.0,982.0,991.0,744.0,0.0,841.0,990.0,471.0,952.0,1.0,1345.0,1066.0,927.0,700.0,0.0,0.0,0.0,616.0,835.0,681.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,543.0,2260.0,0.0,102.0,0.0,357.0,0.0,0.0,110.0,0.0,0.0,6.0,0.0,431.0,0.0,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,387.0,0.0,130.0,0.0,558.0,0.0,65.0,600.0,283.0,0.0,0.0,0.0,0.0,526.0,240.0,0.0,0.0,0.0,1011.0,44.0,1099.0,0.0,644.0,260.0,0.0,0.0,0.0,291.0,0.0,0.0,153.0,306.0,59.0,0.0,242.0,209.0,0.0,0.0,0.0,1426.0,2486.0,625.0,442.0,497.0,0.0,0.0,,904.0,0.0,959.0,0.0,2.0,279.0
2022-06-17 21:15:00+00:00,,,,,1786.0,149.0,,350.0,,,,0.0,,0.0,0.0,,,,,,,,322.0,,,,,,,613.0,552.0,848.0,,,1073.0,,,,,,,,,,,,,,,,,,543.0,,,103.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,213.0,,0.0,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 21:30:00+00:00,,,,,1779.0,135.0,,276.0,,,,0.0,,0.0,0.0,,,,,,,,326.0,,,,,,,479.0,564.0,716.0,,,1099.0,,,,,,,,,,,,,,,,,,543.0,,,103.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,116.0,,0.0,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 21:45:00+00:00,,,,,1649.0,94.0,,251.0,,,,0.0,,0.0,0.0,,,,,,,,296.0,,,,,,,450.0,609.0,843.0,,,1088.0,,,,,,,,,,,,,,,,,,548.0,,,135.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,69.0,,0.0,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 22:00:00+00:00,0.0,162.0,28.0,0.0,1800.0,39.0,259.0,492.0,228.0,245.0,0.0,0.0,2636.0,0.0,0.0,0.0,240.0,326.0,679.0,430.0,216.0,0.0,254.0,155.0,2120.0,1283.0,785.0,0.0,976.0,874.0,892.0,1712.0,257.0,1029.0,1107.0,787.0,699.0,0.0,0.0,0.0,570.0,1623.0,188.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313.0,780.0,1547.0,0.0,615.0,0.0,273.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,401.0,16.0,232.0,0.0,0.0,,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,72.0,0.0,557.0,1.0,26.0,600.0,233.0,0.0,72.0,11.0,1.0,490.0,678.0,0.0,0.0,0.0,1148.0,44.0,1099.0,0.0,807.0,716.0,0.0,0.0,0.0,562.0,366.0,0.0,142.0,311.0,71.0,0.0,183.0,126.0,0.0,0.0,0.0,1379.0,2548.0,625.0,765.0,497.0,0.0,0.0,,994.0,0.0,1276.0,0.0,1.0,372.0
2022-06-17 22:15:00+00:00,,,,,1962.0,5.0,,429.0,,,,0.0,,0.0,0.0,,,,,,,,139.0,,,,,,,1015.0,921.0,2195.0,,,1135.0,,,,,,,,,,,,,,,,,,784.0,,,615.0,,,,,,,,,,,22.0,,0.0,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,875.0,,0.0,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 22:30:00+00:00,,,,,1760.0,16.0,,416.0,,,,0.0,,0.0,0.0,,,,,,,,84.0,,,,,,,810.0,923.0,2156.0,,,1084.0,,,,,,,,,,,,,,,,,,784.0,,,614.0,,,,,,,,,,,7.0,,0.0,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,960.0,,0.0,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-17 22:45:00+00:00,,,,,1699.0,1.0,,400.0,,,,0.0,,0.0,0.0,,,,,,,,65.0,,,,,,,671.0,941.0,2247.0,,,1125.0,,,,,,,,,,,,,,,,,,788.0,,,615.0,,,,,,,,,,,76.0,,0.0,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,811.0,,0.0,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,0.0,,,,,,,,
